worker_id,platform,avg_daily_income,weekly_deliveries,active_days,rating,income_std,account_age_months,cancel_rate,monthly_income,default_risk
GW03106,Swiggy,474,51,29,4.0,189,30,0.01,13746,0
GW03107,Zomato,410,15,19,3.4,69,32,0.09,7790,1
GW03108,Swiggy,285,35,13,3.6,340,31,0.21,3705,1
GW03109,Zomato,630,25,9,4.8,414,4,0.28,5670,1
GW03110,Zomato,902,39,19,4.2,263,15,0.25,17138,0
GW03111,Zomato,567,28,28,3.7,112,14,0.14,15876,0
GW03112,Swiggy,957,27,19,4.9,194,18,0.09,18183,0
GW03113,Zomato,912,33,20,4.6,264,11,0.1,18240,0
GW03114,Swiggy,705,54,16,3.9,385,13,0.22,11280,1
GW03115,Swiggy,518,29,22,4.6,136,16,0.24,11396,0
GW03116,Zomato,593,16,18,4.3,291,15,0.12,10674,0
GW03117,Zomato,289,16,16,4.4,328,11,0.19,4624,1
GW03118,Swiggy,999,25,15,3.8,272,11,0.23,14985,1
GW03119,Swiggy,663,67,27,3.6,192,27,0.26,17901,1
GW03120,Swiggy,629,66,25,3.7,446,4,0.2,15725,1
GW03121,Swiggy,471,51,18,3.4,447,26,0.26,8478,1
GW03122,Swiggy,530,56,12,4.0,442,26,0.09,6360,0
GW03123,Swiggy,474,23,11,3.9,185,15,0.21,5214,1
GW03124,Swiggy,706,65,28,3.2,166,13,0.13,19768,0
GW03125,Zomato,403,21,12,4.7,120,22,0.28,4836,1
GW03126,Zomato,529,38,28,4.4,372,21,0.07,14812,0
GW03127,Zomato,602,24,14,4.0,405,11,0.24,8428,1
GW03128,Swiggy,288,17,24,4.9,72,2,0.28,6912,1
GW03129,Zomato,978,48,25,4.9,130,11,0.21,24450,0
GW03130,Zomato,1005,67,8,3.4,346,26,0.24,8040,1
GW03131,Zomato,870,62,23,4.3,138,15,0.27,20010,0
GW03132,Zomato,822,18,16,4.7,392,13,0.1,13152,0
GW03133,Zomato,738,55,19,3.5,337,15,0.05,14022,1
GW03134,Swiggy,1194,37,26,3.4,422,19,0.28,31044,1
GW03135,Swiggy,1186,36,18,3.7,242,11,0.02,21348,0
GW03136,Zomato,447,16,13,3.7,76,12,0.15,5811,1
GW03137,Zomato,525,53,11,4.9,267,23,0.1,5775,0
GW03138,Zomato,421,23,23,4.6,369,1,0.17,9683,1
GW03139,Swiggy,1033,20,10,3.3,122,30,0.3,10330,1
GW03140,Swiggy,757,41,15,4.6,372,23,0.02,11355,0
GW03141,Swiggy,654,60,23,3.5,412,25,0.23,15042,1
GW03142,Zomato,520,37,9,3.8,230,21,0.02,4680,0
GW03143,Zomato,1184,15,20,3.8,59,28,0.09,23680,0
GW03144,Swiggy,803,44,26,3.7,100,11,0.21,20878,1
GW03145,Swiggy,950,15,23,3.8,209,24,0.09,21850,0
GW03146,Swiggy,1021,33,26,4.6,242,12,0.19,26546,0
GW03147,Zomato,913,18,15,3.7,95,3,0.29,13695,1
GW03148,Zomato,380,11,9,4.6,249,33,0.26,3420,1
GW03149,Zomato,875,47,8,3.4,152,13,0.25,7000,1
GW03150,Swiggy,634,23,24,4.3,187,2,0.07,15216,0
GW03151,Zomato,983,60,25,4.8,393,16,0.09,24575,0
GW03152,Swiggy,646,40,14,3.3,285,20,0.24,9044,1
GW03153,Zomato,815,39,16,4.3,388,32,0.22,13040,1
GW03154,Swiggy,1099,64,10,4.1,239,23,0.09,10990,0
GW03155,Swiggy,545,36,18,3.8,166,10,0.13,9810,0
GW03156,Zomato,632,45,23,3.4,120,23,0.2,14536,1
GW03157,Zomato,761,55,16,4.4,359,17,0.16,12176,1
GW03158,Swiggy,644,40,19,3.8,260,8,0.14,12236,0
GW03159,Zomato,803,62,21,3.8,334,4,0.04,16863,1
GW03160,Swiggy,854,51,11,4.5,321,8,0.14,9394,0
GW03161,Swiggy,509,15,11,4.9,280,23,0.3,5599,0
GW03162,Swiggy,530,52,18,3.8,246,34,0.11,9540,0
GW03163,Swiggy,605,54,9,4.5,322,33,0.21,5445,1
GW03164,Swiggy,669,65,25,4.9,258,14,0.16,16725,0
GW03165,Swiggy,441,27,10,3.4,91,21,0.24,4410,1
GW03166,Swiggy,886,61,9,4.2,145,4,0.23,7974,0
GW03167,Zomato,677,23,8,3.2,296,26,0.28,5416,1
GW03168,Swiggy,1057,68,12,4.7,345,18,0.2,12684,1
GW03169,Zomato,597,29,14,3.7,319,1,0.28,8358,1
GW03170,Swiggy,678,63,27,3.8,209,3,0.02,18306,0
GW03171,Zomato,641,61,11,4.4,200,27,0.13,7051,0
GW03172,Swiggy,590,20,10,4.6,109,16,0.21,5900,0
GW03173,Swiggy,796,62,13,3.9,61,23,0.15,10348,0
GW03174,Swiggy,1189,46,19,4.4,135,32,0.28,22591,0
GW03175,Swiggy,651,49,23,4.9,166,14,0.05,14973,0
GW03176,Swiggy,296,13,15,4.8,107,11,0.15,4440,0
GW03177,Zomato,914,53,18,4.5,327,3,0.26,16452,1
GW03178,Zomato,999,15,20,4.9,241,15,0.23,19980,0
GW03179,Zomato,674,32,21,4.8,379,8,0.24,14154,1
GW03180,Zomato,766,65,25,4.5,445,26,0.14,19150,0
GW03181,Swiggy,886,66,29,4.9,405,20,0.11,25694,0
GW03182,Swiggy,1128,67,15,4.7,392,2,0.16,16920,1
GW03183,Swiggy,577,17,8,4.1,329,33,0.07,4616,0
GW03184,Swiggy,336,39,11,4.1,69,17,0.2,3696,1
GW03185,Swiggy,764,45,24,3.2,180,19,0.24,18336,1
GW03186,Swiggy,414,61,27,3.3,248,12,0.03,11178,1
GW03187,Swiggy,472,51,29,4.5,72,11,0.18,13688,1
GW03188,Swiggy,1110,20,13,4.2,404,21,0.18,14430,1
GW03189,Zomato,546,56,12,4.6,82,27,0.09,6552,0
GW03190,Zomato,1165,14,21,4.9,420,23,0.3,24465,1
GW03191,Swiggy,700,12,26,4.0,95,15,0.15,18200,0
GW03192,Zomato,592,24,21,3.4,84,22,0.27,12432,1
GW03193,Zomato,1185,11,9,4.3,71,13,0.07,10665,0
GW03194,Swiggy,590,11,16,3.4,83,11,0.23,9440,1
GW03195,Swiggy,710,66,14,4.3,85,17,0.03,9940,0
GW03196,Swiggy,641,17,25,4.1,150,15,0.03,16025,0
GW03197,Zomato,1150,63,27,4.5,203,34,0.07,31050,0
GW03198,Zomato,786,55,18,3.8,90,15,0.22,14148,1
GW03199,Swiggy,800,39,15,3.5,59,13,0.3,12000,1
GW03200,Swiggy,670,50,29,3.6,406,29,0.25,19430,1
GW03201,Zomato,630,14,28,4.4,163,3,0.13,17640,0
GW03202,Swiggy,866,39,17,4.1,440,10,0.2,14722,1
GW03203,Swiggy,254,53,25,4.2,91,16,0.15,6350,0
GW03204,Zomato,897,19,24,3.8,188,29,0.08,21528,0
GW03205,Zomato,253,42,24,4.7,121,18,0.19,6072,1
GW03206,Zomato,930,33,8,5.0,120,35,0.16,7440,0
GW03207,Zomato,565,28,29,3.8,159,2,0.17,16385,1
GW03208,Zomato,1071,39,11,4.5,156,25,0.03,11781,0
GW03209,Swiggy,1167,34,18,3.5,302,25,0.05,21006,1
GW03210,Zomato,327,20,16,4.5,121,28,0.15,5232,0
GW03211,Swiggy,780,58,16,4.0,274,19,0.11,12480,0
GW03212,Zomato,966,44,10,4.3,183,17,0.13,9660,0
GW03213,Swiggy,604,10,13,3.6,95,22,0.12,7852,0
GW03214,Zomato,1085,26,13,4.7,438,18,0.22,14105,1
GW03215,Swiggy,282,40,17,3.5,129,26,0.06,4794,1
GW03216,Swiggy,911,15,17,4.9,161,15,0.28,15487,0
GW03217,Swiggy,954,22,24,3.3,319,29,0.15,22896,1
GW03218,Swiggy,388,61,22,3.7,83,7,0.11,8536,1
GW03219,Zomato,521,35,11,4.2,107,18,0.02,5731,0
GW03220,Zomato,445,45,29,4.7,355,11,0.11,12905,1
GW03221,Swiggy,376,14,17,4.2,266,8,0.19,6392,1
GW03222,Swiggy,598,56,15,3.6,391,25,0.24,8970,1
GW03223,Swiggy,992,23,8,4.7,244,14,0.22,7936,0
GW03224,Swiggy,293,60,29,4.3,154,34,0.18,8497,1
GW03225,Swiggy,991,24,24,3.6,432,10,0.14,23784,1
GW03226,Zomato,977,21,19,4.2,318,16,0.16,18563,1
GW03227,Swiggy,493,59,19,4.4,175,29,0.29,9367,1
GW03228,Swiggy,258,55,20,4.4,283,6,0.29,5160,1
GW03229,Swiggy,1011,51,21,4.5,134,8,0.24,21231,0
GW03230,Swiggy,961,17,15,4.8,398,22,0.06,14415,0
GW03231,Swiggy,1095,68,21,4.7,250,23,0.28,22995,0
GW03232,Zomato,328,64,14,4.3,153,3,0.2,4592,1
GW03233,Swiggy,1006,40,24,3.3,391,26,0.15,24144,1
GW03234,Swiggy,439,35,18,4.5,272,35,0.17,7902,1
GW03235,Swiggy,335,38,8,5.0,94,2,0.15,2680,0
GW03236,Swiggy,734,13,15,3.8,208,20,0.15,11010,0
GW03237,Swiggy,520,59,20,4.3,218,18,0.14,10400,0
GW03238,Zomato,1023,37,24,4.6,95,14,0.27,24552,0
GW03239,Zomato,762,34,19,4.4,307,28,0.14,14478,0
GW03240,Zomato,269,49,23,4.9,173,30,0.07,6187,0
GW03241,Swiggy,738,41,17,4.1,440,16,0.08,12546,0
GW03242,Swiggy,1181,45,23,4.2,189,18,0.05,27163,0
GW03243,Swiggy,379,20,10,3.3,369,7,0.17,3790,1
GW03244,Zomato,1087,46,8,4.8,92,11,0.1,8696,0
GW03245,Zomato,1019,19,26,3.7,100,15,0.18,26494,1
GW03246,Swiggy,892,47,15,5.0,388,12,0.28,13380,1
GW03247,Swiggy,256,45,23,3.6,416,25,0.29,5888,1
GW03248,Swiggy,1101,59,22,3.7,325,2,0.1,24222,1
GW03249,Zomato,1002,62,14,4.1,446,11,0.07,14028,0
GW03250,Zomato,953,36,9,4.4,278,33,0.03,8577,0
GW03251,Swiggy,1186,26,20,4.0,274,12,0.09,23720,0
GW03252,Swiggy,559,16,12,3.8,363,4,0.16,6708,1
GW03253,Zomato,1058,18,17,4.2,364,20,0.18,17986,1
GW03254,Swiggy,876,44,15,4.9,252,26,0.04,13140,0
GW03255,Swiggy,1150,63,20,4.9,448,3,0.08,23000,0
GW03256,Swiggy,722,18,26,3.8,222,2,0.02,18772,0
GW03257,Zomato,351,68,13,4.4,352,8,0.24,4563,1
GW03258,Swiggy,587,45,25,4.5,131,25,0.09,14675,0
GW03259,Swiggy,568,63,15,4.4,80,24,0.18,8520,0
GW03260,Zomato,762,39,16,3.4,416,19,0.14,12192,1
GW03261,Swiggy,274,40,24,4.2,403,32,0.15,6576,1
GW03262,Swiggy,970,28,11,4.6,90,1,0.2,10670,0
GW03263,Swiggy,679,50,29,3.6,258,2,0.13,19691,0
GW03264,Swiggy,392,64,25,3.8,323,12,0.08,9800,1
GW03265,Zomato,958,32,13,3.6,145,34,0.13,12454,0
GW03266,Swiggy,906,29,18,4.8,59,26,0.25,16308,0
GW03267,Swiggy,398,15,29,4.7,314,20,0.17,11542,1
GW03268,Zomato,942,68,17,3.5,421,14,0.29,16014,1
GW03269,Zomato,304,52,18,4.6,204,8,0.24,5472,1
GW03270,Zomato,720,33,15,3.9,331,5,0.25,10800,1
GW03271,Swiggy,612,56,28,4.4,298,20,0.24,17136,0
GW03272,Swiggy,899,31,10,4.1,134,7,0.14,8990,0
GW03273,Zomato,458,15,9,4.0,78,5,0.24,4122,1
GW03274,Swiggy,434,61,25,4.8,69,23,0.19,10850,1
GW03275,Zomato,314,33,9,4.3,378,23,0.08,2826,1
GW03276,Zomato,798,51,19,3.6,192,23,0.04,15162,0
GW03277,Zomato,361,65,12,3.4,229,17,0.15,4332,1
GW03278,Swiggy,512,66,11,4.9,264,19,0.18,5632,0
GW03279,Swiggy,325,31,23,3.5,155,29,0.11,7475,1
GW03280,Zomato,545,27,21,4.5,411,4,0.19,11445,1
GW03281,Swiggy,427,25,9,4.1,385,5,0.05,3843,1
GW03282,Swiggy,1015,45,28,3.5,178,10,0.24,28420,1
GW03283,Zomato,250,61,14,4.6,364,14,0.13,3500,1
GW03284,Zomato,397,22,28,4.8,53,35,0.22,11116,1
GW03285,Swiggy,1125,65,18,3.4,367,4,0.26,20250,1
GW03286,Swiggy,920,46,19,3.3,269,6,0.08,17480,0
GW03287,Swiggy,1085,61,29,4.7,234,11,0.17,31465,0
GW03288,Zomato,1029,33,12,4.1,431,23,0.05,12348,0
GW03289,Zomato,911,28,23,4.4,237,20,0.02,20953,0
GW03290,Swiggy,378,59,29,4.0,340,18,0.02,10962,1
GW03291,Swiggy,887,29,14,3.9,212,14,0.29,12418,1
GW03292,Zomato,762,36,15,3.7,413,1,0.02,11430,1
GW03293,Swiggy,1148,26,11,4.2,150,23,0.18,12628,0
GW03294,Swiggy,878,25,11,3.5,204,31,0.03,9658,0
GW03295,Zomato,751,10,13,4.5,224,14,0.22,9763,0
GW03296,Swiggy,398,30,9,4.2,409,7,0.15,3582,1
GW03297,Zomato,518,36,16,4.7,318,6,0.07,8288,0
GW03298,Swiggy,950,10,15,4.9,359,23,0.18,14250,1
GW03299,Swiggy,902,39,25,4.8,311,13,0.11,22550,0
GW03300,Zomato,354,29,19,4.3,136,22,0.05,6726,0
GW03301,Swiggy,715,33,23,3.8,210,18,0.22,16445,1
GW03302,Zomato,1013,55,8,3.8,186,33,0.12,8104,0
GW03303,Zomato,1178,65,27,4.4,374,11,0.15,31806,0
GW03304,Swiggy,1151,11,11,4.5,235,7,0.02,12661,0
GW03305,Swiggy,530,24,21,3.5,87,29,0.17,11130,1
GW03306,Swiggy,656,38,25,5.0,289,1,0.16,16400,0
GW03307,Swiggy,1105,44,12,3.4,349,25,0.23,13260,1
GW03308,Swiggy,862,22,10,4.3,373,34,0.15,8620,0
GW03309,Swiggy,1043,28,26,4.2,81,26,0.25,27118,0
GW03310,Swiggy,1149,10,19,4.3,436,15,0.11,21831,0
GW03311,Zomato,607,54,26,4.2,275,29,0.23,15782,0
GW03312,Zomato,924,56,27,3.3,155,25,0.08,24948,0
GW03313,Zomato,452,25,18,5.0,108,6,0.26,8136,1
GW03314,Swiggy,861,52,28,5.0,445,27,0.11,24108,0
GW03315,Swiggy,530,12,27,4.1,149,4,0.22,14310,0
GW03316,Zomato,1165,49,16,3.6,416,4,0.24,18640,1
GW03317,Swiggy,506,15,27,3.5,223,28,0.06,13662,0
GW03318,Swiggy,343,40,12,3.3,190,21,0.24,4116,1
GW03319,Zomato,573,14,17,4.3,354,3,0.09,9741,0
GW03320,Zomato,1040,35,16,4.1,396,17,0.18,16640,1
GW03321,Swiggy,988,37,20,3.9,296,31,0.16,19760,1
GW03322,Swiggy,611,24,15,4.1,118,25,0.18,9165,0
GW03323,Zomato,911,18,29,4.8,113,34,0.24,26419,0
GW03324,Zomato,600,64,20,3.3,203,24,0.25,12000,1
GW03325,Zomato,311,31,29,4.2,98,34,0.08,9019,0
GW03326,Zomato,890,46,25,4.5,260,23,0.06,22250,0
GW03327,Zomato,436,30,16,4.9,285,12,0.03,6976,0
GW03328,Swiggy,829,51,16,4.5,269,24,0.21,13264,0
GW03329,Swiggy,1164,66,9,4.2,243,17,0.15,10476,0
GW03330,Zomato,791,38,14,4.6,308,5,0.05,11074,0
GW03331,Zomato,1146,35,12,5.0,198,10,0.15,13752,0
GW03332,Zomato,553,15,28,4.8,414,15,0.3,15484,1
GW03333,Swiggy,1036,69,13,3.4,216,14,0.17,13468,1
GW03334,Swiggy,888,20,20,4.2,383,16,0.26,17760,1
GW03335,Zomato,685,45,25,4.6,87,23,0.04,17125,0
GW03336,Zomato,462,29,10,4.4,77,23,0.27,4620,1
GW03337,Zomato,655,53,17,4.0,350,16,0.17,11135,1
GW03338,Zomato,1067,29,10,3.8,151,33,0.17,10670,1
GW03339,Zomato,383,36,8,4.3,111,16,0.05,3064,0
GW03340,Zomato,1166,15,13,3.9,322,2,0.14,15158,1
GW03341,Zomato,1164,42,23,3.9,217,30,0.15,26772,0
GW03342,Zomato,468,66,24,4.7,280,34,0.05,11232,0
GW03343,Zomato,670,39,23,3.8,159,35,0.11,15410,0
GW03344,Swiggy,568,59,17,4.4,84,27,0.26,9656,0
GW03345,Swiggy,406,43,14,4.8,259,30,0.02,5684,0
GW03346,Zomato,437,14,15,4.3,234,33,0.16,6555,1
GW03347,Swiggy,725,25,10,4.1,262,1,0.24,7250,0
GW03348,Swiggy,411,21,12,3.3,330,33,0.29,4932,1
GW03349,Swiggy,378,21,26,4.4,320,2,0.2,9828,1
GW03350,Swiggy,553,20,14,5.0,416,12,0.02,7742,0
GW03351,Swiggy,338,61,25,4.7,298,15,0.22,8450,1
GW03352,Swiggy,1144,60,29,4.3,196,7,0.22,33176,0
GW03353,Zomato,1166,30,25,4.0,228,3,0.17,29150,0
GW03354,Swiggy,411,16,13,3.6,190,7,0.12,5343,1
GW03355,Swiggy,1171,67,12,4.4,145,7,0.14,14052,0
GW03356,Swiggy,285,43,13,3.5,400,16,0.28,3705,1
GW03357,Zomato,476,38,13,4.8,255,32,0.27,6188,1
GW03358,Swiggy,400,15,29,3.8,74,28,0.09,11600,1
GW03359,Zomato,842,45,29,3.9,305,3,0.03,24418,1
GW03360,Zomato,296,43,18,3.6,260,24,0.23,5328,1
GW03361,Zomato,965,58,24,4.1,200,22,0.16,23160,0
GW03362,Swiggy,1189,17,16,4.4,260,6,0.2,19024,0
GW03363,Zomato,909,46,29,3.7,130,9,0.28,26361,1
GW03364,Swiggy,480,19,23,4.5,364,12,0.28,11040,1
GW03365,Zomato,788,25,17,4.3,449,15,0.25,13396,1
GW03366,Zomato,950,11,22,3.9,401,6,0.09,20900,1
GW03367,Swiggy,414,65,15,3.8,356,15,0.24,6210,1
GW03368,Swiggy,973,28,21,4.8,422,12,0.26,20433,1
GW03369,Swiggy,1069,16,23,3.2,158,14,0.01,24587,0
GW03370,Zomato,836,11,26,4.5,187,2,0.13,21736,0
GW03371,Swiggy,853,54,10,4.0,427,18,0.1,8530,0
GW03372,Zomato,823,32,20,4.5,350,27,0.25,16460,1
GW03373,Swiggy,315,40,16,4.1,330,17,0.04,5040,1
GW03374,Zomato,1169,13,19,3.4,235,25,0.19,22211,1
GW03375,Zomato,329,25,12,5.0,140,6,0.16,3948,1
GW03376,Zomato,389,19,28,3.4,113,25,0.28,10892,1
GW03377,Zomato,649,58,26,3.5,221,16,0.15,16874,0
GW03378,Swiggy,1181,30,14,4.0,201,8,0.03,16534,0
GW03379,Swiggy,379,37,14,4.9,291,28,0.27,5306,1
GW03380,Zomato,1015,55,26,3.7,356,7,0.18,26390,1
GW03381,Swiggy,695,21,15,4.2,368,28,0.2,10425,1
GW03382,Swiggy,1081,22,13,4.1,201,31,0.22,14053,0
GW03383,Swiggy,278,61,10,3.8,353,30,0.25,2780,1
GW03384,Swiggy,451,49,29,4.5,69,3,0.22,13079,1
GW03385,Swiggy,486,26,8,4.1,81,5,0.08,3888,0
GW03386,Zomato,848,27,13,4.2,211,35,0.29,11024,0
GW03387,Swiggy,857,62,27,3.6,101,4,0.05,23139,0
GW03388,Zomato,1048,19,27,4.9,304,25,0.13,28296,0
GW03389,Swiggy,588,67,26,3.4,87,9,0.16,15288,1
GW03390,Zomato,648,37,28,4.4,319,33,0.03,18144,0
GW03391,Swiggy,688,22,20,4.8,201,5,0.05,13760,0
GW03392,Zomato,538,43,24,3.4,422,6,0.06,12912,1
GW03393,Zomato,501,68,29,3.3,249,8,0.26,14529,1
GW03394,Swiggy,941,58,25,3.8,313,27,0.18,23525,1
GW03395,Zomato,349,15,27,4.6,183,35,0.04,9423,0
GW03396,Zomato,1165,21,13,4.5,283,24,0.22,15145,0
GW03397,Zomato,834,38,18,4.7,418,35,0.14,15012,0
GW03398,Zomato,671,22,13,3.9,220,27,0.06,8723,0
GW03399,Swiggy,892,69,14,5.0,360,32,0.17,12488,1
GW03400,Zomato,943,35,8,3.9,329,15,0.12,7544,1
GW03401,Swiggy,955,13,29,4.6,397,8,0.2,27695,1
GW03402,Swiggy,267,24,15,3.8,116,31,0.29,4005,1
GW03403,Zomato,720,25,21,3.6,55,8,0.22,15120,1
GW03404,Swiggy,887,62,29,3.8,115,30,0.16,25723,1
GW03405,Zomato,972,28,27,3.5,193,24,0.19,26244,1
GW03406,Zomato,256,56,8,3.4,111,2,0.23,2048,1
GW03407,Zomato,668,35,12,3.9,282,32,0.08,8016,0
GW03408,Zomato,629,41,12,3.5,262,7,0.05,7548,0
GW03409,Swiggy,757,15,21,4.1,195,33,0.18,15897,0
GW03410,Swiggy,363,61,14,3.3,300,23,0.23,5082,1
GW03411,Swiggy,1101,15,24,4.0,162,29,0.13,26424,0
GW03412,Swiggy,760,14,18,4.9,129,32,0.07,13680,0
GW03413,Swiggy,845,68,29,3.8,195,29,0.2,24505,1
GW03414,Swiggy,1100,11,14,3.4,319,12,0.21,15400,1
GW03415,Zomato,1122,61,8,3.7,203,2,0.24,8976,1
GW03416,Zomato,863,11,22,4.6,119,7,0.18,18986,0
GW03417,Swiggy,718,46,26,3.8,316,8,0.12,18668,1
GW03418,Zomato,342,12,17,3.9,51,19,0.07,5814,1
GW03419,Swiggy,741,15,16,4.6,330,9,0.02,11856,0
GW03420,Swiggy,1077,40,20,3.7,299,15,0.13,21540,0
GW03421,Zomato,351,52,20,4.1,299,25,0.23,7020,1
GW03422,Zomato,742,14,13,3.3,217,12,0.23,9646,1
GW03423,Zomato,1012,59,15,3.5,58,3,0.28,15180,1
GW03424,Swiggy,785,55,19,3.6,391,11,0.02,14915,1
GW03425,Zomato,734,19,9,4.0,350,32,0.06,6606,0
GW03426,Zomato,728,36,23,4.7,189,24,0.2,16744,0
GW03427,Zomato,1126,33,19,3.8,91,9,0.17,21394,1
GW03428,Zomato,416,31,25,3.9,173,21,0.22,10400,1
GW03429,Zomato,389,34,10,3.7,230,32,0.12,3890,1
GW03430,Zomato,343,12,25,3.8,207,6,0.11,8575,1
GW03431,Zomato,430,25,18,3.9,351,20,0.21,7740,1
GW03432,Zomato,825,39,12,4.8,119,16,0.13,9900,0
GW03433,Zomato,253,57,20,3.2,396,28,0.09,5060,1
GW03434,Swiggy,855,52,17,4.3,275,22,0.1,14535,0
GW03435,Zomato,638,13,28,4.8,109,23,0.07,17864,0
GW03436,Swiggy,521,52,29,4.0,170,33,0.01,15109,0
GW03437,Swiggy,1044,49,22,4.4,104,7,0.21,22968,0
GW03438,Zomato,381,25,13,4.3,359,12,0.22,4953,1
GW03439,Zomato,833,64,23,3.8,384,19,0.24,19159,1
GW03440,Zomato,1065,49,15,3.4,304,14,0.06,15975,1
GW03441,Swiggy,1153,50,27,3.6,108,25,0.28,31131,1
GW03442,Swiggy,842,55,10,3.3,85,29,0.11,8420,0
GW03443,Swiggy,761,17,12,4.6,107,7,0.27,9132,0
GW03444,Zomato,935,33,22,4.2,362,20,0.09,20570,0
GW03445,Zomato,1061,25,10,4.6,156,31,0.02,10610,0
GW03446,Zomato,301,63,22,3.7,142,21,0.16,6622,1
GW03447,Zomato,539,36,9,4.6,440,20,0.16,4851,1
GW03448,Zomato,695,11,19,3.8,357,33,0.27,13205,1
GW03449,Zomato,486,69,12,3.4,356,30,0.2,5832,1
GW03450,Swiggy,1038,64,16,4.2,142,18,0.25,16608,0
GW03451,Swiggy,740,29,29,4.9,63,2,0.26,21460,0
GW03452,Zomato,529,60,11,3.9,251,10,0.15,5819,0
GW03453,Zomato,293,29,28,4.1,307,9,0.27,8204,1
GW03454,Swiggy,1131,29,14,4.0,248,22,0.22,15834,0
GW03455,Zomato,1015,28,23,4.0,169,23,0.04,23345,0
GW03456,Swiggy,1186,66,20,3.6,422,5,0.08,23720,1
GW03457,Swiggy,1174,60,9,4.0,340,17,0.04,10566,0
GW03458,Zomato,608,27,9,4.1,269,34,0.18,5472,0
GW03459,Zomato,895,22,16,4.5,217,8,0.07,14320,0
GW03460,Zomato,817,26,22,3.5,227,23,0.28,17974,1
GW03461,Swiggy,775,68,11,4.2,203,13,0.27,8525,0
GW03462,Swiggy,939,42,24,4.4,401,18,0.24,22536,1
GW03463,Zomato,711,62,16,3.9,192,26,0.26,11376,1
GW03464,Zomato,350,69,22,4.2,412,16,0.25,7700,1
GW03465,Swiggy,941,37,8,4.5,264,9,0.06,7528,0
GW03466,Zomato,710,14,9,4.0,187,6,0.04,6390,0
GW03467,Swiggy,1018,37,16,3.8,294,5,0.21,16288,1
GW03468,Zomato,517,34,18,4.7,332,10,0.11,9306,0
GW03469,Zomato,1132,29,26,5.0,290,23,0.19,29432,0
GW03470,Swiggy,611,30,8,3.6,195,6,0.19,4888,1
GW03471,Swiggy,657,22,26,4.8,337,13,0.26,17082,1
GW03472,Zomato,286,15,16,4.2,278,9,0.06,4576,0
GW03473,Zomato,717,38,9,4.0,400,32,0.27,6453,1
GW03474,Zomato,965,51,12,4.8,155,16,0.1,11580,0
GW03475,Zomato,508,64,24,4.8,126,17,0.27,12192,0
GW03476,Zomato,758,18,8,3.7,289,32,0.07,6064,0
GW03477,Zomato,916,38,21,3.8,108,32,0.06,19236,0
GW03478,Swiggy,999,47,19,4.7,368,4,0.19,18981,1
GW03479,Swiggy,558,10,17,4.1,398,12,0.27,9486,1
GW03480,Swiggy,861,65,26,3.7,236,28,0.15,22386,0
GW03481,Swiggy,522,39,22,4.9,436,6,0.03,11484,0
GW03482,Zomato,874,59,8,3.6,302,4,0.26,6992,1
GW03483,Swiggy,359,41,8,4.3,373,8,0.15,2872,1
GW03484,Zomato,904,66,18,4.0,449,29,0.16,16272,1
GW03485,Zomato,928,68,18,4.0,368,27,0.07,16704,0
GW03486,Zomato,509,32,12,3.4,315,22,0.07,6108,1
GW03487,Swiggy,906,48,10,3.7,63,3,0.19,9060,1
GW03488,Swiggy,991,67,18,3.5,294,9,0.13,17838,0
GW03489,Swiggy,1156,19,11,4.5,228,26,0.05,12716,0
GW03490,Swiggy,517,53,13,4.5,150,12,0.29,6721,0
GW03491,Swiggy,281,30,25,4.6,132,11,0.02,7025,0
GW03492,Zomato,1172,65,14,4.5,162,12,0.02,16408,0
GW03493,Zomato,1189,35,28,3.4,143,26,0.29,33292,1
GW03494,Zomato,1060,24,11,5.0,280,19,0.07,11660,0
GW03495,Zomato,980,26,21,3.5,367,16,0.01,20580,1
GW03496,Swiggy,426,44,15,3.8,425,30,0.13,6390,1
GW03497,Zomato,353,34,27,4.5,149,5,0.07,9531,0
GW03498,Zomato,485,24,18,3.5,289,9,0.24,8730,1
GW03499,Swiggy,342,42,21,3.5,367,31,0.08,7182,1
GW03500,Zomato,450,20,28,4.8,209,2,0.25,12600,1
GW03501,Swiggy,1060,33,10,3.8,140,16,0.16,10600,1
GW03502,Zomato,1148,15,18,4.4,328,22,0.24,20664,1
GW03503,Zomato,992,37,11,4.7,83,24,0.19,10912,0
GW03504,Swiggy,1174,38,16,5.0,252,16,0.23,18784,0
GW03505,Zomato,1016,57,12,3.6,328,20,0.14,12192,1
GW03506,Zomato,846,67,20,3.4,349,13,0.13,16920,1
GW03507,Zomato,284,30,27,4.5,155,17,0.14,7668,0
GW03508,Swiggy,366,21,11,3.5,217,21,0.23,4026,1
GW03509,Zomato,937,31,14,4.2,233,20,0.14,13118,0
GW03510,Swiggy,707,36,9,4.2,424,23,0.09,6363,0
GW03511,Swiggy,720,30,27,4.2,249,16,0.25,19440,0
GW03512,Swiggy,1184,24,26,4.4,442,23,0.13,30784,0
GW03513,Zomato,1169,66,14,4.7,425,11,0.14,16366,0
GW03514,Zomato,1037,27,27,3.7,63,3,0.03,27999,0
GW03515,Zomato,648,19,28,4.2,288,18,0.12,18144,0
GW03516,Zomato,846,31,16,3.8,289,27,0.25,13536,1
GW03517,Swiggy,366,53,26,3.8,363,27,0.2,9516,1
GW03518,Swiggy,611,29,27,3.2,295,26,0.05,16497,0
